Date,Close
18/05/2021,2.366
19/05/2021,2.356
20/05/2021,2.345
21/05/2021,2.346
24/05/2021,2.324
25/05/2021,2.316
26/05/2021,2.317
27/05/2021,2.304
28/05/2021,2.298
31/05/2021,2.273
01/06/2021,2.253
02/06/2021,2.212
03/06/2021,2.253
04/06/2021,2.239
07/06/2021,2.242
08/06/2021,2.221
09/06/2021,2.205
10/06/2021,2.215
11/06/2021,2.181
14/06/2021,2.169
15/06/2021,2.21
16/06/2021,2.168
17/06/2021,2.167
18/06/2021,2.127
21/06/2021,2.176
22/06/2021,2.158
23/06/2021,2.179
24/06/2021,2.173
25/06/2021,2.224
28/06/2021,2.212
29/06/2021,2.179
30/06/2021,2.174
01/07/2021,2.161
02/07/2021,2.149
05/07/2021,2.134
06/07/2021,2.128
07/07/2021,2.154
08/07/2021,2.128
09/07/2021,2.127
12/07/2021,2.151
13/07/2021,2.144
14/07/2021,2.101
15/07/2021,2.103
16/07/2021,2.124
19/07/2021,2.133
20/07/2021,2.132
21/07/2021,2.123
22/07/2021,2.119
23/07/2021,2.127
26/07/2021,2.114
27/07/2021,2.116
28/07/2021,2.152
29/07/2021,2.119
30/07/2021,2.153
02/08/2021,2.212
03/08/2021,2.105
04/08/2021,2.172
05/08/2021,2.149
06/08/2021,2.118
09/08/2021,2.142
10/08/2021,2.127
11/08/2021,2.143
12/08/2021,2.106
13/08/2021,2.16
16/08/2021,2.086
17/08/2021,2.089
18/08/2021,2.115
19/08/2021,2.113
20/08/2021,2.069
23/08/2021,2.092
24/08/2021,2.081
25/08/2021,2.075
26/08/2021,2.084
27/08/2021,2.101
30/08/2021,2.078
31/08/2021,2.095
01/09/2021,2.07
02/09/2021,2.02
03/09/2021,2.02
06/09/2021,2.111
07/09/2021,2.082
08/09/2021,2.059
09/09/2021,2.059
10/09/2021,2.077
13/09/2021,2.051
14/09/2021,2.093
15/09/2021,2.043
16/09/2021,2.054
17/09/2021,2.071
20/09/2021,2.087
21/09/2021,2.088
22/09/2021,2.114
23/09/2021,2.119
24/09/2021,2.118
27/09/2021,2.143
28/09/2021,2.11
29/09/2021,2.145
30/09/2021,2.132
01/10/2021,2.121
03/10/2021,2.071
04/10/2021,2.125
05/10/2021,2.114
06/10/2021,2.11
07/10/2021,2.12
08/10/2021,2.132
11/10/2021,2.135
12/10/2021,2.134
13/10/2021,2.134
14/10/2021,2.129
15/10/2021,2.123
18/10/2021,2.125
19/10/2021,2.13
20/10/2021,2.14
21/10/2021,2.131
22/10/2021,2.114
25/10/2021,2.108
26/10/2021,2.114
27/10/2021,2.128
28/10/2021,2.114
29/10/2021,2.116
01/11/2021,2.159
02/11/2021,2.153
03/11/2021,2.158
04/11/2021,2.136
05/11/2021,2.134
08/11/2021,2.099
09/11/2021,2.107
10/11/2021,2.107
11/11/2021,2.096
12/11/2021,2.092
15/11/2021,2.075
16/11/2021,2.056
17/11/2021,2.057
18/11/2021,2.065
19/11/2021,2.049
22/11/2021,2.062
23/11/2021,2.056
24/11/2021,2.082
25/11/2021,2.076
26/11/2021,2.068
29/11/2021,2.065
30/11/2021,2.082
01/12/2021,2.096
02/12/2021,2.076
03/12/2021,2.093
06/12/2021,2.09
07/12/2021,2.072
08/12/2021,2.088
09/12/2021,2.077
10/12/2021,2.076
13/12/2021,2.057
14/12/2021,2.058
15/12/2021,2.038
16/12/2021,2.078
17/12/2021,2.092
20/12/2021,2.07
21/12/2021,2.079
22/12/2021,2.112
23/12/2021,2.098
24/12/2021,2.089
27/12/2021,2.093
28/12/2021,2.13
29/12/2021,2.13
30/12/2021,2.123
31/12/2021,2.1
03/01/2022,2.05
04/01/2022,2.179
05/01/2022,2.148
06/01/2022,2.15
07/01/2022,2.176
10/01/2022,2.146
11/01/2022,2.165
12/01/2022,2.142
13/01/2022,2.151
14/01/2022,2.14
17/01/2022,2.141
18/01/2022,2.125
19/01/2022,2.135
20/01/2022,2.144
21/01/2022,2.137
24/01/2022,2.139
25/01/2022,2.155
26/01/2022,2.136
27/01/2022,2.159
28/01/2022,2.163
31/01/2022,2.113
01/02/2022,2.113
02/02/2022,2.113
03/02/2022,2.113
04/02/2022,2.113
07/02/2022,2.157
08/02/2022,2.146
09/02/2022,2.19
10/02/2022,2.18
11/02/2022,2.192
14/02/2022,2.191
15/02/2022,2.222
16/02/2022,2.261
17/02/2022,2.348
18/02/2022,2.307
21/02/2022,2.294
22/02/2022,2.285
23/02/2022,2.296
24/02/2022,2.289
25/02/2022,2.284
28/02/2022,2.34
01/03/2022,2.355
02/03/2022,2.355
03/03/2022,2.415
04/03/2022,2.345
07/03/2022,2.385
08/03/2022,2.373
09/03/2022,2.399
10/03/2022,2.353
11/03/2022,2.366
14/03/2022,2.372
15/03/2022,2.394
16/03/2022,2.416
17/03/2022,2.428
18/03/2022,2.432
21/03/2022,2.506
22/03/2022,2.538
23/03/2022,2.525
24/03/2022,2.511
25/03/2022,2.493
28/03/2022,2.519
29/03/2022,2.502
30/03/2022,2.498
31/03/2022,2.479
01/04/2022,2.501
04/04/2022,2.507
05/04/2022,2.538
06/04/2022,2.841
07/04/2022,2.802
08/04/2022,2.873
11/04/2022,2.823
12/04/2022,3.149
13/04/2022,3.134
14/04/2022,3.112
15/04/2022,3.165
18/04/2022,3.171
19/04/2022,3.167
20/04/2022,3.192
21/04/2022,3.181
22/04/2022,3.183
25/04/2022,3.163
26/04/2022,3.123
27/04/2022,3.128
28/04/2022,3.127
29/04/2022,3.103
02/05/2022,3.053
03/05/2022,3.053
04/05/2022,3.137
05/05/2022,3.159
06/05/2022,3.191
09/05/2022,3.239
10/05/2022,3.235
11/05/2022,3.302
12/05/2022,3.388
13/05/2022,3.415
16/05/2022,3.343
17/05/2022,3.342
18/05/2022,3.332
19/05/2022,3.279
20/05/2022,3.249
23/05/2022,3.267
24/05/2022,3.243
25/05/2022,3.23
26/05/2022,3.249
27/05/2022,3.247
30/05/2022,3.251
31/05/2022,3.249
01/06/2022,3.262
02/06/2022,3.263
03/06/2022,3.267
06/06/2022,3.263
07/06/2022,3.268
08/06/2022,3.267
09/06/2022,3.283
10/06/2022,3.273
13/06/2022,3.317
14/06/2022,3.392
15/06/2022,3.451
16/06/2022,3.445
17/06/2022,3.432
20/06/2022,3.439
21/06/2022,3.426
22/06/2022,3.421
23/06/2022,3.418
24/06/2022,3.428
27/06/2022,3.401
28/06/2022,3.395
29/06/2022,3.373
30/06/2022,3.368
01/07/2022,3.365
04/07/2022,3.375
05/07/2022,3.368
06/07/2022,3.36
07/07/2022,3.361
08/07/2022,3.378
11/07/2022,3.361
12/07/2022,3.364
13/07/2022,3.36
14/07/2022,3.39
15/07/2022,3.4
18/07/2022,3.425
19/07/2022,3.422
20/07/2022,3.414
21/07/2022,3.428
22/07/2022,3.427
25/07/2022,3.431
26/07/2022,3.487
27/07/2022,3.863
28/07/2022,3.707
29/07/2022,3.632
01/08/2022,3.686
02/08/2022,3.595
03/08/2022,3.6
04/08/2022,3.686
05/08/2022,3.712
08/08/2022,3.7
09/08/2022,3.71
10/08/2022,3.718
11/08/2022,3.591
12/08/2022,3.618
15/08/2022,3.621
16/08/2022,3.599
17/08/2022,3.618
18/08/2022,3.596
19/08/2022,3.603
22/08/2022,3.609
23/08/2022,3.642
24/08/2022,3.647
25/08/2022,3.645
26/08/2022,3.641
29/08/2022,3.668
30/08/2022,3.673
31/08/2022,3.681
01/09/2022,3.631
02/09/2022,3.631
05/09/2022,3.716
06/09/2022,3.769
07/09/2022,3.819
08/09/2022,3.833
09/09/2022,3.817
12/09/2022,3.8
13/09/2022,3.803
14/09/2022,3.852
15/09/2022,3.862
16/09/2022,3.9
19/09/2022,3.896
20/09/2022,3.943
21/09/2022,4.305
22/09/2022,4.531
23/09/2022,4.645
26/09/2022,4.667
27/09/2022,4.874
28/09/2022,5.025
29/09/2022,4.975
30/09/2022,5.016
03/10/2022,5.027
04/10/2022,5.115
05/10/2022,5.128
06/10/2022,5.123
07/10/2022,5.142
10/10/2022,5.131
11/10/2022,5.154
12/10/2022,5.18
13/10/2022,5.171
14/10/2022,5.171
17/10/2022,5.132
18/10/2022,5.056
19/10/2022,5.051
20/10/2022,5.05
21/10/2022,5.078
24/10/2022,5.095
25/10/2022,5.159
26/10/2022,5.172
27/10/2022,5.204
28/10/2022,5.189
31/10/2022,5.194
01/11/2022,5.194
02/11/2022,5.19
03/11/2022,5.209
04/11/2022,5.209
07/11/2022,5.203
08/11/2022,5.177
09/11/2022,5.167
10/11/2022,5.164
11/11/2022,5.168
14/11/2022,5.141
15/11/2022,5.151
16/11/2022,5.147
17/11/2022,5.129
18/11/2022,5.142
21/11/2022,5.142
22/11/2022,5.146
23/11/2022,5.146
24/11/2022,5.159
25/11/2022,5.159
28/11/2022,5.159
29/11/2022,5.155
30/11/2022,5.164
01/12/2022,5.168
02/12/2022,5.168
05/12/2022,5.163
06/12/2022,5.17
07/12/2022,5.17
08/12/2022,5.152
09/12/2022,5.143
12/12/2022,5.143
13/12/2022,5.138
14/12/2022,5.138
15/12/2022,5.129
16/12/2022,5.129
19/12/2022,5.122
20/12/2022,5.117
21/12/2022,5.117
22/12/2022,5.092
23/12/2022,5.092
26/12/2022,5.087
27/12/2022,5.087
28/12/2022,5.078
29/12/2022,5.042
30/12/2022,5.037
02/01/2023,4.987
03/01/2023,5.028
04/01/2023,5.032
05/01/2023,5
06/01/2023,4.982
09/01/2023,4.941
10/01/2023,4.919
11/01/2023,4.91
12/01/2023,4.84
13/01/2023,4.822
16/01/2023,4.818
17/01/2023,4.818
18/01/2023,4.799
19/01/2023,4.79
20/01/2023,4.739
23/01/2023,4.739
24/01/2023,4.739
25/01/2023,4.739
26/01/2023,4.739
27/01/2023,4.762
30/01/2023,4.721
31/01/2023,4.639
01/02/2023,4.475
02/02/2023,4.358
03/02/2023,4.326
06/02/2023,4.322
07/02/2023,4.301
08/02/2023,4.323
09/02/2023,4.257
10/02/2023,4.254
13/02/2023,4.251
14/02/2023,4.205
15/02/2023,4.251
16/02/2023,4.311
17/02/2023,4.347
20/02/2023,4.375
21/02/2023,4.446
22/02/2023,4.529
23/02/2023,4.556
24/02/2023,4.577
27/02/2023,4.545
28/02/2023,4.532
01/03/2023,4.537
02/03/2023,4.59
03/03/2023,4.595
06/03/2023,4.585
07/03/2023,4.551
08/03/2023,4.578
09/03/2023,4.519
10/03/2023,4.465
13/03/2023,4.36
14/03/2023,4.304
15/03/2023,4.273
16/03/2023,4.103
17/03/2023,4.098
20/03/2023,4.03
21/03/2023,3.988
22/03/2023,3.914
23/03/2023,3.873
24/03/2023,3.705
27/03/2023,3.781
28/03/2023,3.758
29/03/2023,3.746
30/03/2023,3.714
31/03/2023,3.469
03/04/2023,3.592
04/04/2023,3.564
05/04/2023,3.574
06/04/2023,3.6
07/04/2023,3.547
10/04/2023,3.452
11/04/2023,3.445
12/04/2023,3.429
13/04/2023,3.489
14/04/2023,3.47
17/04/2023,3.412
18/04/2023,3.477
19/04/2023,3.443
20/04/2023,3.449
21/04/2023,3.419
24/04/2023,3.491
25/04/2023,3.392
26/04/2023,3.375
27/04/2023,3.336
28/04/2023,3.363
01/05/2023,3.313
02/05/2023,3.313
03/05/2023,3.313
04/05/2023,3.331
05/05/2023,3.266
08/05/2023,3.194
09/05/2023,3.165
10/05/2023,3.203
11/05/2023,3.131
12/05/2023,3.118
15/05/2023,3.118
16/05/2023,3.104
17/05/2023,3.118
18/05/2023,3.093
19/05/2023,3.096
22/05/2023,3.143
23/05/2023,3.131
24/05/2023,3.146
25/05/2023,3.238
26/05/2023,3.308
29/05/2023,3.361
30/05/2023,3.282
31/05/2023,3.27
01/06/2023,3.232
02/06/2023,3.181
05/06/2023,3.204
06/06/2023,3.196
07/06/2023,3.188
08/06/2023,3.205
09/06/2023,3.163
12/06/2023,3.164
13/06/2023,3.103
14/06/2023,3.058
15/06/2023,3.065
16/06/2023,2.936
19/06/2023,2.898
20/06/2023,2.857
21/06/2023,2.845
22/06/2023,2.684
23/06/2023,2.743
26/06/2023,2.691
27/06/2023,2.69
28/06/2023,2.662
29/06/2023,2.699
30/06/2023,2.747
03/07/2023,2.863
04/07/2023,2.876
05/07/2023,2.839
06/07/2023,2.864
07/07/2023,2.914
10/07/2023,2.842
11/07/2023,2.787
12/07/2023,2.834
13/07/2023,2.778
14/07/2023,2.793
17/07/2023,2.673
18/07/2023,2.658
19/07/2023,2.603
20/07/2023,2.578
21/07/2023,2.561
24/07/2023,2.599
25/07/2023,2.564
26/07/2023,2.595
27/07/2023,2.537
28/07/2023,2.551
31/07/2023,2.561
01/08/2023,2.497
02/08/2023,2.527
03/08/2023,2.527
04/08/2023,2.498
07/08/2023,2.574
08/08/2023,2.574
09/08/2023,2.598
10/08/2023,2.539
11/08/2023,2.555
14/08/2023,2.591
15/08/2023,2.616
16/08/2023,2.672
17/08/2023,2.636
18/08/2023,2.579
21/08/2023,2.651
22/08/2023,2.684
23/08/2023,2.694
24/08/2023,2.685
25/08/2023,2.662
28/08/2023,2.708
29/08/2023,2.735
30/08/2023,2.751
31/08/2023,2.717
01/09/2023,2.667
04/09/2023,2.667
05/09/2023,2.743
06/09/2023,2.752
07/09/2023,2.758
08/09/2023,2.753
11/09/2023,2.758
12/09/2023,2.728
13/09/2023,2.719
14/09/2023,2.719
15/09/2023,2.735
18/09/2023,2.695
19/09/2023,2.715
20/09/2023,2.694
21/09/2023,2.711
22/09/2023,2.74
25/09/2023,2.772
26/09/2023,2.791
27/09/2023,2.75
28/09/2023,2.798
29/09/2023,2.838
02/10/2023,2.858
03/10/2023,2.966
04/10/2023,3.028
05/10/2023,3.049
06/10/2023,3.036
09/10/2023,3.041
10/10/2023,3.033
11/10/2023,3.023
12/10/2023,2.995
13/10/2023,3.027
16/10/2023,3.034
17/10/2023,3.046
18/10/2023,3.058
19/10/2023,3.188
20/10/2023,3.253
23/10/2023,3.247
24/10/2023,3.218
25/10/2023,3.117
26/10/2023,3.105
27/10/2023,3.082
30/10/2023,3.067
31/10/2023,3.067
01/11/2023,3.028
02/11/2023,3.015
03/11/2023,2.991
06/11/2023,2.95
07/11/2023,2.906
08/11/2023,2.839
09/11/2023,2.845
10/11/2023,2.828
13/11/2023,2.806
14/11/2023,2.8
15/11/2023,2.764
16/11/2023,2.727
17/11/2023,2.707
20/11/2023,2.674
21/11/2023,2.672
22/11/2023,2.673
23/11/2023,2.536
24/11/2023,2.577
27/11/2023,2.582
28/11/2023,2.582
29/11/2023,2.552
30/11/2023,2.486
01/12/2023,2.486
04/12/2023,2.482
05/12/2023,2.493
06/12/2023,2.483
07/12/2023,2.495
08/12/2023,2.492
11/12/2023,2.499
12/12/2023,2.491
13/12/2023,2.479
14/12/2023,2.399
15/12/2023,2.361
18/12/2023,2.385
19/12/2023,2.376
20/12/2023,2.356
21/12/2023,2.347
22/12/2023,2.359
25/12/2023,2.358
26/12/2023,2.359
27/12/2023,2.36
28/12/2023,2.369
29/12/2023,2.393
01/01/2024,2.318
02/01/2024,2.396
03/01/2024,2.428
04/01/2024,2.385
05/01/2024,2.369
08/01/2024,2.309
09/01/2024,2.308
10/01/2024,2.319
11/01/2024,2.321
12/01/2024,2.328
15/01/2024,2.323
16/01/2024,2.321
17/01/2024,2.358
18/01/2024,2.351
19/01/2024,2.376
22/01/2024,2.358
23/01/2024,2.313
24/01/2024,2.297
25/01/2024,2.369
26/01/2024,2.401
29/01/2024,2.379
30/01/2024,2.397
31/01/2024,2.422
01/02/2024,2.413
02/02/2024,2.405
05/02/2024,2.438
06/02/2024,2.422
07/02/2024,2.405
08/02/2024,2.328
09/02/2024,2.328
12/02/2024,2.328
13/02/2024,2.328
14/02/2024,2.328
15/02/2024,2.398
16/02/2024,2.382
19/02/2024,2.393
20/02/2024,2.402
21/02/2024,2.385
22/02/2024,2.41
23/02/2024,2.427
26/02/2024,2.462
27/02/2024,2.424
28/02/2024,2.378
29/02/2024,2.462
01/03/2024,2.406
04/03/2024,2.406
05/03/2024,2.403
06/03/2024,2.427
07/03/2024,2.495
08/03/2024,2.616
11/03/2024,2.586
12/03/2024,2.609
13/03/2024,2.619
14/03/2024,2.607
15/03/2024,2.623
18/03/2024,2.63
19/03/2024,2.622
20/03/2024,2.641
21/03/2024,2.619
22/03/2024,2.636
25/03/2024,2.658
26/03/2024,2.663
27/03/2024,2.683
28/03/2024,2.678
29/03/2024,2.747
01/04/2024,2.757
02/04/2024,2.879
03/04/2024,2.915
04/04/2024,2.922
05/04/2024,2.883
08/04/2024,2.871
09/04/2024,2.809
10/04/2024,2.809
11/04/2024,2.831
12/04/2024,2.861
15/04/2024,2.894
16/04/2024,2.94
17/04/2024,2.923
18/04/2024,2.873
19/04/2024,2.922
22/04/2024,2.927
23/04/2024,2.91
24/04/2024,2.921
25/04/2024,2.903
26/04/2024,2.9
29/04/2024,2.85
30/04/2024,2.85
01/05/2024,2.85
02/05/2024,2.926
03/05/2024,2.924
06/05/2024,2.881
07/05/2024,2.875
08/05/2024,2.884
09/05/2024,2.875
10/05/2024,2.862
13/05/2024,2.878
14/05/2024,2.877
15/05/2024,2.878
16/05/2024,2.865
17/05/2024,2.857
20/05/2024,2.868
21/05/2024,2.852
22/05/2024,2.959
23/05/2024,3.027
24/05/2024,3.035
27/05/2024,3.014
28/05/2024,2.988
29/05/2024,2.955
30/05/2024,2.967
31/05/2024,2.948
03/06/2024,2.929
04/06/2024,2.911
05/06/2024,2.914
06/06/2024,2.916
07/06/2024,2.908
10/06/2024,2.929
11/06/2024,2.939
12/06/2024,2.932
13/06/2024,2.907
14/06/2024,2.901
17/06/2024,2.903
18/06/2024,2.907
19/06/2024,2.89
20/06/2024,2.85
21/06/2024,2.863
24/06/2024,2.88
25/06/2024,2.878
26/06/2024,2.899
27/06/2024,2.889
28/06/2024,2.885
01/07/2024,2.882
02/07/2024,2.875
03/07/2024,2.857
04/07/2024,2.872
05/07/2024,2.874
08/07/2024,2.883
09/07/2024,2.894
10/07/2024,2.888
11/07/2024,2.89
12/07/2024,2.894
15/07/2024,2.901
16/07/2024,2.899
17/07/2024,2.902
18/07/2024,2.904
19/07/2024,2.895
22/07/2024,2.903
23/07/2024,2.899
24/07/2024,2.908
25/07/2024,2.881
26/07/2024,2.897
29/07/2024,2.903
30/07/2024,2.895
31/07/2024,2.893
01/08/2024,2.88
02/08/2024,2.899
05/08/2024,2.892
06/08/2024,2.868
07/08/2024,2.862
08/08/2024,2.853
09/08/2024,2.868
12/08/2024,2.853
13/08/2024,2.849
14/08/2024,2.843
15/08/2024,2.845
16/08/2024,2.838
19/08/2024,2.843
20/08/2024,2.832
21/08/2024,2.828
22/08/2024,2.813
23/08/2024,2.824
26/08/2024,2.815
27/08/2024,2.821
28/08/2024,2.829
29/08/2024,2.823
30/08/2024,2.83
04/09/2024,2.826
05/09/2024,2.836
06/09/2024,2.827
09/09/2024,2.808
10/09/2024,2.808
11/09/2024,2.809
12/09/2024,2.801
13/09/2024,2.802
16/09/2024,2.799
17/09/2024,2.783
18/09/2024,2.801
19/09/2024,2.786
20/09/2024,2.771
23/09/2024,2.767
24/09/2024,2.76
25/09/2024,2.767
26/09/2024,2.759
27/09/2024,2.75
30/09/2024,2.768
01/10/2024,2.764
02/10/2024,2.764
03/10/2024,2.763
04/10/2024,2.768
07/10/2024,2.762
08/10/2024,2.759
09/10/2024,2.759
10/10/2024,2.744
11/10/2024,2.757
14/10/2024,2.76
15/10/2024,2.759
16/10/2024,2.753
17/10/2024,2.756
18/10/2024,2.758
21/10/2024,2.766
22/10/2024,2.786
23/10/2024,2.799
24/10/2024,2.798
25/10/2024,2.796
28/10/2024,2.789
29/10/2024,2.792
30/10/2024,2.792
31/10/2024,2.798
01/11/2024,2.816
04/11/2024,2.819
05/11/2024,2.827
06/11/2024,2.825
07/11/2024,2.852
08/11/2024,2.843
11/11/2024,2.851
12/11/2024,2.848
13/11/2024,2.851
14/11/2024,2.86
15/11/2024,2.859
18/11/2024,2.859
19/11/2024,2.859
20/11/2024,2.867
21/11/2024,2.871
22/11/2024,2.87
25/11/2024,2.87
26/11/2024,2.862
27/11/2024,2.87
28/11/2024,2.871
29/11/2024,2.869
02/12/2024,2.854
03/12/2024,2.888
04/12/2024,2.908
05/12/2024,2.907
06/12/2024,2.906
09/12/2024,2.911
10/12/2024,2.906
11/12/2024,2.916
12/12/2024,2.953
13/12/2024,2.957
16/12/2024,2.973
17/12/2024,2.985
18/12/2024,2.99
19/12/2024,3.11
20/12/2024,3.097
23/12/2024,3.088
24/12/2024,3.119
25/12/2024,3.122
26/12/2024,3.122
27/12/2024,3.109
30/12/2024,3.114
31/12/2024,3.118
02/01/2025,3.108
03/01/2025,3.113
06/01/2025,3.092
07/01/2025,3.093
08/01/2025,3.112
09/01/2025,3.095
10/01/2025,3.153
13/01/2025,3.189
14/01/2025,3.191
15/01/2025,3.206
16/01/2025,3.192
17/01/2025,3.176
20/01/2025,3.157
21/01/2025,3.167
22/01/2025,3.146
23/01/2025,3.095
24/01/2025,3.107
27/01/2025,3.057
28/01/2025,3.057
29/01/2025,3.057
30/01/2025,3.057
31/01/2025,3.057
03/02/2025,3.12
04/02/2025,3.115
05/02/2025,3.104
06/02/2025,3.139
07/02/2025,3.128
10/02/2025,3.174
11/02/2025,3.186
12/02/2025,3.212
13/02/2025,3.231
14/02/2025,3.216
17/02/2025,3.224
18/02/2025,3.224
19/02/2025,3.225
20/02/2025,3.216
21/02/2025,3.212
24/02/2025,3.231
25/02/2025,3.213
26/02/2025,3.217
27/02/2025,3.167
28/02/2025,3.179
03/03/2025,3.189
04/03/2025,3.179
05/03/2025,3.12
06/03/2025,3.07
07/03/2025,3.067
10/03/2025,3.064
11/03/2025,3.07
12/03/2025,3.068
13/03/2025,3.047
14/03/2025,3.071
17/03/2025,3.055
18/03/2025,3.06
19/03/2025,3.066
20/03/2025,3.055
21/03/2025,3.053
24/03/2025,3.069
25/03/2025,3.079
26/03/2025,3.083
27/03/2025,3.083
28/03/2025,3.066
31/03/2025,3.059
01/04/2025,3.065
02/04/2025,3.068
03/04/2025,3.153
04/04/2025,3.12
08/04/2025,3.152
09/04/2025,3.149
10/04/2025,3.134
11/04/2025,3.145
14/04/2025,3.146
15/04/2025,3.145
16/04/2025,3.126
17/04/2025,3.14
18/04/2025,3.143
21/04/2025,3.156
22/04/2025,3.146
23/04/2025,3.149
24/04/2025,3.184
25/04/2025,3.177
28/04/2025,3.196
29/04/2025,3.196
05/05/2025,3.211
06/05/2025,3.204
07/05/2025,3.193
08/05/2025,3.21
09/05/2025,3.209
12/05/2025,3.183
13/05/2025,3.173
14/05/2025,3.183
15/05/2025,3.167
16/05/2025,3.172
19/05/2025,3.186
20/05/2025,3.176
21/05/2025,3.18
22/05/2025,3.186
23/05/2025,3.174
26/05/2025,3.197
27/05/2025,3.203
28/05/2025,3.197
29/05/2025,3.208
30/05/2025,3.22
02/06/2025,3.234
03/06/2025,3.235
04/06/2025,3.245
05/06/2025,3.259
06/06/2025,3.252
09/06/2025,3.263
10/06/2025,3.269
11/06/2025,3.268
12/06/2025,3.271
13/06/2025,3.27
16/06/2025,3.274
17/06/2025,3.277
18/06/2025,3.285
19/06/2025,3.29
20/06/2025,3.307
23/06/2025,3.315
24/06/2025,3.323
25/06/2025,3.31
26/06/2025,3.305
27/06/2025,3.323
30/06/2025,3.335
01/07/2025,3.317
02/07/2025,3.342
03/07/2025,3.343
04/07/2025,3.344
07/07/2025,3.342
08/07/2025,3.343
09/07/2025,3.342
10/07/2025,3.343
11/07/2025,3.352
14/07/2025,3.35
15/07/2025,3.352
16/07/2025,3.359
17/07/2025,3.402
18/07/2025,3.398
21/07/2025,3.4
22/07/2025,3.402
23/07/2025,3.429
24/07/2025,3.439
25/07/2025,3.434
28/07/2025,3.428
29/07/2025,3.428
30/07/2025,3.441
31/07/2025,3.448
01/08/2025,3.462
04/08/2025,3.462
05/08/2025,3.462
06/08/2025,3.469
07/08/2025,3.503
08/08/2025,3.492
11/08/2025,3.496
12/08/2025,3.497
13/08/2025,3.503
14/08/2025,3.551
15/08/2025,3.56
18/08/2025,3.555
19/08/2025,3.563
20/08/2025,3.561
21/08/2025,3.619
22/08/2025,3.672
25/08/2025,3.676
26/08/2025,3.689
27/08/2025,3.69
28/08/2025,3.685
29/08/2025,3.689
01/09/2025,3.689
02/09/2025,3.689
03/09/2025,3.693
04/09/2025,3.693
05/09/2025,3.664
08/09/2025,3.664
09/09/2025,3.67
10/09/2025,3.68
11/09/2025,3.689
12/09/2025,3.695
15/09/2025,3.69
16/09/2025,3.69
17/09/2025,3.689
18/09/2025,3.697
19/09/2025,3.704
22/09/2025,3.707
23/09/2025,3.707
24/09/2025,3.707
25/09/2025,3.75
26/09/2025,3.759
29/09/2025,3.761
30/09/2025,3.761
01/10/2025,3.761
02/10/2025,3.79
03/10/2025,3.79
06/10/2025,3.8
07/10/2025,3.801
08/10/2025,3.799
09/10/2025,3.841
10/10/2025,3.854
13/10/2025,3.86
14/10/2025,3.847
15/10/2025,3.863
16/10/2025,3.887
17/10/2025,3.876
20/10/2025,3.898
21/10/2025,3.897
22/10/2025,3.907
23/10/2025,3.913
24/10/2025,3.917
27/10/2025,3.919
28/10/2025,3.922
29/10/2025,3.923
30/10/2025,3.937
31/10/2025,3.954
03/11/2025,3.964
04/11/2025,3.965
05/11/2025,3.969
06/11/2025,3.976
07/11/2025,3.978
10/11/2025,3.987
11/11/2025,3.976
12/11/2025,3.991
13/11/2025,4.005
14/11/2025,4.004
17/11/2025,4.004
18/11/2025,3.992
19/11/2025,4
20/11/2025,4.012
21/11/2025,3.985
24/11/2025,4.012
25/11/2025,4.01
26/11/2025,3.999
27/11/2025,4.028
28/11/2025,4.031
01/12/2025,4.049
02/12/2025,4.064
03/12/2025,4.084
04/12/2025,4.078
05/12/2025,4.097
08/12/2025,4.098
09/12/2025,4.098
10/12/2025,4.097
11/12/2025,4.127
12/12/2025,4.124
15/12/2025,4.126
16/12/2025,4.13
17/12/2025,4.128
18/12/2025,4.144
19/12/2025,4.153
22/12/2025,4.157
23/12/2025,4.159
24/12/2025,4.159
25/12/2025,4.179
26/12/2025,4.179
29/12/2025,4.182
30/12/2025,4.183
31/12/2025,4.186
01/01/2026,4.186
02/01/2026,4.186
05/01/2026,4.182
06/01/2026,4.186
07/01/2026,4.223
08/01/2026,4.3
09/01/2026,4.277
12/01/2026,4.268
13/01/2026,4.258
14/01/2026,4.26
15/01/2026,4.257
16/01/2026,4.266
19/01/2026,4.261
20/01/2026,4.175
21/01/2026,4.161
22/01/2026,4.185
23/01/2026,4.177
26/01/2026,4.181
27/01/2026,4.184
28/01/2026,4.176
29/01/2026,4.188
30/01/2026,4.178
02/02/2026,4.203
03/02/2026,4.203
04/02/2026,4.223
05/02/2026,4.219
06/02/2026,4.222
09/02/2026,4.243
10/02/2026,4.246
11/02/2026,4.246
12/02/2026,4.246
13/02/2026,4.249
16/02/2026,4.249
17/02/2026,4.249
18/02/2026,4.249
19/02/2026,4.249
20/02/2026,4.249
23/02/2026,4.246
24/02/2026,4.251
25/02/2026,4.251
26/02/2026,4.252
27/02/2026,4.252
02/03/2026,4.29
03/03/2026,4.295
04/03/2026,4.308
05/03/2026,4.297
06/03/2026,4.306
